sample_id	condition	source_niche	neighbor_niche	observed_edges	source_edges	observed_neighbor_fraction	expected_slide_label_fraction	log2_enrichment_proxy	binomial_z_proxy_not_independent	claim_boundary
GSM7980861_N-2	normal	Drug-delivery failure proxy niche	Mixed/Other	2294	5700	0.4024561403508772	0.4702474986835176	-0.22458818611878906	-10.254441425888475	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980861_N-2	normal	Mixed/Other	RAI-restorable niche	393	10716	0.036674132138857785	0.042127435492364404	-0.19999217620605392	-2.8102155414169134	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980861_N-2	normal	Mixed/Other	RAI-low dedifferentiated niche	33	10716	0.003079507278835386	0.002369668246445498	0.37787415971828486	1.5112893852051323	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980861_N-2	normal	Mixed/Other	HLA-visible inflamed niche	580	10716	0.05412467338559164	0.0631911532385466	-0.2234323569664932	-3.8574599078659264	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980861_N-2	normal	Mixed/Other	HLA-low invisible tumor niche	258	10716	0.024076147816349383	0.02238020010531859	0.10537710295017608	1.1868937242147277	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980861_N-2	normal	Mixed/Other	CD8-excluded / myeloid-CAF niche	827	10716	0.07717431877566257	0.08214849921011058	-0.09011224345748252	-1.8752184157220317	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980861_N-2	normal	Mixed/Other	APC-rich niche	486	10716	0.04535274356103024	0.06740389678778304	-0.571631765477385	-9.104547348800535	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980861_N-2	normal	Mixed/Other	Drug-delivery failure proxy niche	2295	10716	0.21416573348264278	0.25013164823591366	-0.22395897200852055	-8.596677373571907	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980861_N-2	normal	Mixed/Other	Mixed/Other	5844	10716	0.5453527435610303	0.4702474986835176	0.21376899947651767	15.577109179005278	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-restorable niche	RAI-restorable niche	2	42	0.047619047619047616	0.0015555555555555555	4.935140088713989	7.574897984468297	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-restorable niche	RAI-low dedifferentiated niche	0	42	0.0	0.00022222222222222223	-7.80233684729098	-0.09661991445046515	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-restorable niche	HLA-visible inflamed niche	5	42	0.11904761904761904	0.07	0.7661034486312247	1.2458107696209162	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-restorable niche	HLA-low invisible tumor niche	1	42	0.023809523809523808	0.002	3.5728062865589685	3.1636655107152656	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-restorable niche	CD8-excluded / myeloid-CAF niche	10	42	0.23809523809523808	0.19177777777777777	0.31210174561655635	0.7624385534203107	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-restorable niche	APC-rich niche	6	42	0.14285714285714285	0.182	-0.349363105638325	-0.6574531676568773	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-restorable niche	Drug-delivery failure proxy niche	7	42	0.16666666666666666	0.25	-0.5849596153455011	-1.247219128924647	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-restorable niche	Mixed/Other	11	42	0.2619047619047619	0.30244444444444446	-0.20762713118757314	-0.5719957237294216	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-low dedifferentiated niche	RAI-restorable niche	0	6	0.0	0.0015555555555555555	-10.604141354109174	-0.09668440655762414	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-low dedifferentiated niche	RAI-low dedifferentiated niche	0	6	0.0	0.00022222222222222223	-7.80233684729098	-0.03651889504746668	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-low dedifferentiated niche	HLA-visible inflamed niche	0	6	0.0	0.07	-16.095087911388998	-0.6720215050322471	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-low dedifferentiated niche	HLA-low invisible tumor niche	0	6	0.0	0.002	-10.966505451905741	-0.1096542206036429	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-low dedifferentiated niche	CD8-excluded / myeloid-CAF niche	0	6	0.0	0.19177777777777777	-17.549083555122667	-1.1931893614807494	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-low dedifferentiated niche	APC-rich niche	0	6	0.0	0.182	-17.473586851734837	-1.1554061299748128	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-low dedifferentiated niche	Drug-delivery failure proxy niche	3	6	0.5	0.25	0.9999971146185745	1.4142135623730951	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	RAI-low dedifferentiated niche	Mixed/Other	3	6	0.5	0.30244444444444446	0.7252560498796283	1.0535439699190488	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-visible inflamed niche	RAI-restorable niche	5	1890	0.0026455026455026454	0.0015555555555555555	0.7657300266763305	1.202351924216001	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-visible inflamed niche	RAI-low dedifferentiated niche	0	1890	0.0	0.00022222222222222223	-7.80233684729098	-0.648146090074363	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-visible inflamed niche	HLA-visible inflamed niche	128	1890	0.06772486772486773	0.07	-0.04766855903656374	-0.3876564900416484	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-visible inflamed niche	HLA-low invisible tumor niche	6	1890	0.0031746031746031746	0.002	0.6663094764083538	1.1429883501360005	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-visible inflamed niche	CD8-excluded / myeloid-CAF niche	362	1890	0.19153439153439153	0.19177777777777777	-0.0018320855405477184	-0.02687586153847148	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-visible inflamed niche	APC-rich niche	358	1890	0.18941798941798943	0.182	0.057634592187701596	0.8358046167130921	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-visible inflamed niche	Drug-delivery failure proxy niche	470	1890	0.24867724867724866	0.25	-0.007653541847919163	-0.13280317881493264	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-visible inflamed niche	Mixed/Other	561	1890	0.2968253968253968	0.30244444444444446	-0.027055533598949952	-0.5318405023517084	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-low invisible tumor niche	RAI-restorable niche	1	54	0.018518518518518517	0.0015555555555555555	3.572617616480366	3.162961300242276	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-low invisible tumor niche	RAI-low dedifferentiated niche	0	54	0.0	0.00022222222222222223	-7.80233684729098	-0.10955668514240002	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-low invisible tumor niche	HLA-visible inflamed niche	6	54	0.1111111111111111	0.07	0.6665686406898041	1.184037889818721	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-low invisible tumor niche	HLA-low invisible tumor niche	0	54	0.0	0.002	-10.966505451905741	-0.32896266181092876	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-low invisible tumor niche	CD8-excluded / myeloid-CAF niche	13	54	0.24074074074074073	0.19177777777777777	0.32804322289993115	0.9139028597204815	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-low invisible tumor niche	APC-rich niche	11	54	0.2037037037037037	0.182	0.1625329163668936	0.413350422567302	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-low invisible tumor niche	Drug-delivery failure proxy niche	10	54	0.18518518518518517	0.25	-0.4329573875125417	-1.0999438818457405	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	HLA-low invisible tumor niche	Mixed/Other	13	54	0.24074074074074073	0.30244444444444446	-0.3291886268091443	-0.9871789954359593	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	CD8-excluded / myeloid-CAF niche	RAI-restorable niche	10	5178	0.0019312475859405175	0.0015555555555555555	0.31192289435574355	0.6859750024704502	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	CD8-excluded / myeloid-CAF niche	RAI-low dedifferentiated niche	0	5178	0.0	0.00022222222222222223	-7.80233684729098	-1.0728105271696609	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	CD8-excluded / myeloid-CAF niche	HLA-visible inflamed niche	360	5178	0.06952491309385864	0.07	-0.00982474502081887	-0.13398728583948868	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	CD8-excluded / myeloid-CAF niche	HLA-low invisible tumor niche	13	5178	0.002510621861722673	0.002	0.3278981077811581	0.8224323017606568	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	CD8-excluded / myeloid-CAF niche	CD8-excluded / myeloid-CAF niche	1120	5178	0.21629972962533797	0.19177777777777777	0.17359545111926722	4.48199661019254	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	CD8-excluded / myeloid-CAF niche	APC-rich niche	806	5178	0.1556585554268057	0.182	-0.22555223548140782	-4.912564497900422	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	CD8-excluded / myeloid-CAF niche	Drug-delivery failure proxy niche	1284	5178	0.24797219003476245	0.25	-0.011749715587038105	-0.3369827266393671	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	CD8-excluded / myeloid-CAF niche	Mixed/Other	1585	5178	0.30610274237157203	0.30244444444444446	0.017345752718597764	0.5731230658032951	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	APC-rich niche	RAI-restorable niche	7	4914	0.0014245014245014246	0.0015555555555555555	-0.12688758848752135	-0.2331114338861733	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	APC-rich niche	RAI-low dedifferentiated niche	0	4914	0.0	0.00022222222222222223	-7.80233684729098	-1.0451041673462884	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980862_N-3	normal	APC-rich niche	HLA-visible inflamed niche	360	4914	0.07326007326007326	0.07	0.06567130455559336	0.8956832268170686	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
