ModelID	lineage_silenced_score	cancer_type	strict_thyroid_model	common_essential_proxy	nonessential_proxy	GLS__expression_score	GLS__dependency_strength	GLS__raw_gene_effect_or_module	GLUD1__expression_score	GLUD1__dependency_strength	GLUD1__raw_gene_effect_or_module	GLUD2__expression_score	GLUD2__dependency_strength	GLUD2__raw_gene_effect_or_module	SLC1A5__expression_score	SLC1A5__dependency_strength	SLC1A5__raw_gene_effect_or_module	SLC7A5__expression_score	SLC7A5__dependency_strength	SLC7A5__raw_gene_effect_or_module	ASNS__expression_score	ASNS__dependency_strength	ASNS__raw_gene_effect_or_module	GOT1__expression_score	GOT1__dependency_strength	GOT1__raw_gene_effect_or_module	GOT2__expression_score	GOT2__dependency_strength	GOT2__raw_gene_effect_or_module	GPT2__expression_score	GPT2__dependency_strength	GPT2__raw_gene_effect_or_module	MYC_glutamine_addiction_module__expression_score	MYC_glutamine_addiction_module__dependency_strength	MYC_glutamine_addiction_module__raw_gene_effect_or_module	LDHA_glycolysis_comparator__expression_score	LDHA_glycolysis_comparator__dependency_strength	LDHA_glycolysis_comparator__raw_gene_effect_or_module	OXPHOS_comparator__expression_score	OXPHOS_comparator__dependency_strength	OXPHOS_comparator__raw_gene_effect_or_module	NAMPT_NAD_salvage_comparator__expression_score	NAMPT_NAD_salvage_comparator__dependency_strength	NAMPT_NAD_salvage_comparator__raw_gene_effect_or_module
ACH-000045	0.3967134529338769	Myeloid	False	-1.1115352756298778	-0.02521479112711093	4.5133452	0.3626749007298951	-0.3626749007298951	6.8182116	0.0648196800059628	-0.0648196800059628	2.0579667	-0.1045538035203084	0.1045538035203084	7.3874745	0.3535657928294394	-0.3535657928294394	6.4964128	0.8310086617630732	-0.8310086617630732	5.3426256	0.22274978017982	-0.22274978017982	2.4878592	0.2864845901771728	-0.2864845901771728	4.9750156	0.8493083731619779	-0.8493083731619779	5.332869	0.2094293847309093	-0.2094293847309093	-0.18863902191428253	0.6802652956340788	-0.6802652956340788	0.09602451462614374	-0.9424942147843619	0.9424942147843619	0.30297955335072696	1.265833857009993	-1.265833857009993	0.0004962636609325277	0.48266503129303373	-0.48266503129303373
ACH-000046	0.7951082752535824	Kidney	False			10.960979			7.253233			3.0615137			6.1719193			6.8817625			6.51137			6.254405			7.493023			4.3010826			0.6585096231114848			0.592672852199107			0.5997665676011861			-0.05494774457730204		
ACH-000048	0.437173187985967	Ovary/Fallopian Tube	False	-1.148111363829485	-0.02113444633608955	6.4477873	0.1502962813616999	-0.1502962813616999	6.1928234	-0.0225953393058537	0.0225953393058537	2.0147696	-0.3379926325628786	0.3379926325628786	5.80009	0.2468715380355879	-0.2468715380355879	6.4061165	0.5821480587706496	-0.5821480587706496	6.123066	0.2507834331915572	-0.2507834331915572	4.730064	-0.0474434154155025	0.0474434154155025	6.6745734	0.0709022483014866	-0.0709022483014866	4.0875816	0.1156309545190533	-0.1156309545190533	-0.3284828635963435	0.10583173134868261	-0.10583173134868261	-0.45227464268460643	-0.236504455338282	0.236504455338282	0.5203663315589623	1.5812904638376042	-1.5812904638376042	-0.4001910463097957	0.19956756933775502	-0.19956756933775502
ACH-000049	0.3605112673138422	Kidney	False			9.456952			6.194558			2.0289156			6.745708			5.687758			5.1652527			4.9062414			6.412016			4.4404674			0.2610751426934739			0.5126563194049841			-0.1259116402599913			-0.07672125351609312		
ACH-000050	-2.6767842105222166	Lymphoid	False			7.0559654			5.8230104			1.890937			5.91309			6.632661			6.01593			4.6330185			4.8895807			4.019008			-0.12279227637060737			-0.990656848052309			0.00039942746869502945			-0.3084991744793516		
ACH-000051	0.361443222131584	Soft Tissue	False			6.0429726			6.3577175			2.2502522			5.9000845			5.178416			5.2942863			5.119348			6.2142005			3.4430165			-0.7376985050004682			-1.0985299509343671			0.21106969761870592			-0.5551687990837356		
ACH-000052	-1.2073975679622515	Bone	False	-1.09798099142408	-0.008645351685653755	5.901002	-0.0462249632529004	0.0462249632529004	7.139592	-0.1537521615334995	0.1537521615334995	2.8502214	-0.2558268924628938	0.2558268924628938	7.2371144	0.2815152480141901	-0.2815152480141901	7.2235193	-0.0835835544213681	0.0835835544213681	6.2218018	0.0343747921545679	-0.0343747921545679	5.4180484	0.3322174074425578	-0.3322174074425578	5.960368	0.0231826765895494	-0.0231826765895494	4.1203604	0.1160241324328812	-0.1160241324328812	0.07057490289064638	-0.46566422188628254	0.46566422188628254	0.013177345727028845	0.7390069591016897	-0.7390069591016897	0.5199601340969443	-0.4781650819597642	0.4781650819597642	-0.15715535924028737	0.03966973197947843	-0.03966973197947843
ACH-000053	-0.6077436442601017	Lymphoid	False	-1.171519982665202	-0.01998387913492316	6.9649878	0.781785393525297	-0.781785393525297	7.1068506	0.035181656214635	-0.035181656214635	2.6451483	-0.2296292536527484	0.2296292536527484	9.452235	0.9933326727031736	-0.9933326727031736	8.542003	1.1066301805082124	-1.1066301805082124	8.082144	0.0589395635119376	-0.0589395635119376	5.731623	0.0595206144533919	-0.0595206144533919	5.435335	0.9372200343551044	-0.9372200343551044	5.232895	0.1046318336616758	-0.1046318336616758	0.8591622913995862	1.5147656550019057	-1.5147656550019057	-0.026071863287207134	-0.7439907577786072	0.7439907577786072	-0.39512235375765525	-0.13165501934883211	0.13165501934883211	0.16559156337322178	0.42917927326713184	-0.42917927326713184
ACH-000054	0.0152239625322486	Soft Tissue	False	-1.1116987881906955	-0.013201658418122656	6.936826	0.1800732555800691	-0.1800732555800691	6.2881594	-0.0738285778442182	0.0738285778442182	2.0688462	-0.1809549918386329	0.1809549918386329	7.3434434	0.3244812165726691	-0.3244812165726691	7.307565	0.0973660703000114	-0.0973660703000114	6.431713	0.3462405132008406	-0.3462405132008406	5.75598	0.0887000947867599	-0.0887000947867599	6.8499117	0.7166415464353175	-0.7166415464353175	4.2399707	0.0448769270810197	-0.0448769270810197	0.3777740495660162	-0.2008557696983548	0.2008557696983548	1.2545495876897699	0.1853118344436182	-0.1853118344436182	0.3624246626863651	0.9854043415572405	-0.9854043415572405	-0.3943353442483203	-0.407344888836349	0.407344888836349
ACH-000055	-0.5622047746586432	CNS/Brain	False	-1.114201399020824	-0.00586164519097478	5.0503626	-0.8210372782259714	0.8210372782259714	6.0215755	-0.0077403128457988	0.0077403128457988	2.0668056	-0.2474893946144038	0.2474893946144038	7.1394796	0.21551571146281	-0.21551571146281	6.5435224	0.2169383520374398	-0.2169383520374398	7.057082	-0.0115429991426241	0.0115429991426241	4.746555	-0.1333372262919856	0.1333372262919856	5.053159	0.4045918546368566	-0.4045918546368566	4.4526744	-0.2114519393277868	0.2114519393277868	0.23237993803376064	-0.9687570799622919	0.9687570799622919	-0.3669467300392203	0.4332252899168381	-0.4332252899168381	-0.3186364309448126	-0.48748313251136377	0.48748313251136377	-0.5346014892139244	0.09025717257703088	-0.09025717257703088
ACH-000056	0.3810079512656515	Lymphoid	False			6.2948117			6.3962812			2.4608002			5.2965493			5.730428			6.609863			4.3671474			6.8868184			4.0684557			-0.4803003733210594			-0.761484832418167			-0.38287664106005537			-0.3896455909890474		
ACH-000057	0.2030655585399985	Lymphoid	False			7.0894346			7.394643			3.006605			10.038329			7.0745697			8.047473			6.602451			6.116492			7.0182557			1.1766465708307998			1.007663329241505			0.37991092420875705			-0.14288904897438615		
ACH-000058	-13.798929418415597	Thyroid	True			8.262236			6.593103			2.6854177			7.3029494			7.0926833			5.817741			6.3016644			6.467746			4.5286336			0.3603896634784438			0.9984660640409189			0.4122603458915918			0.3389470565361186		
ACH-000059	0.2469246534519114	Lymphoid	False			6.838775			6.915772			2.521204			7.1134086			8.431376			3.1980383			5.14738			6.2175			5.3478713			-0.05168234636502588			-0.20407481079234863			0.17421108506522473			-0.04207633643847289		
ACH-000060	0.223196195106821	Pancreas	False	-1.0780345985295194	-0.012778713356019936	5.804557	0.1033019094885032	-0.1033019094885032	5.3403807	-0.141256390667671	0.141256390667671	1.3804469	-0.289300993002882	0.289300993002882	6.644032	0.3234616395192281	-0.3234616395192281	6.3312984	0.3884216337656341	-0.3884216337656341	5.0716896	0.2084840237484569	-0.2084840237484569	6.05224	0.0297384558840135	-0.0297384558840135	6.3811364	0.2044712658074326	-0.2044712658074326	4.3951654	0.2234187718110581	-0.2234187718110581	-0.3261740372375041	0.6819739932500452	-0.6819739932500452	0.28612898225211136	0.6482710708201969	-0.6482710708201969	0.14898256665315135	-0.3706272513765727	0.3706272513765727	-0.14633180219397776	-0.08941757170844852	0.08941757170844852
ACH-000061	-1.2801454332407434	Lymphoid	False			6.2251344			7.061625			2.6828475			6.562723			5.4337573			6.6679206			4.862099			6.931636			2.6774135			0.011473613529728782			0.19676662670675413			0.5659860369521741			-0.07012006082821734		
ACH-000062	-0.2081166524245004	Lung	False			5.94886			5.942803			2.3123717			7.198376			6.831079			5.7863274			5.108554			6.203101			3.332622			-0.04156287864798567			0.46887564240266083			0.3780857702704127			0.011980732404322982		
ACH-000063	0.5081006848933728	Fibroblast	False			8.071768			6.803821			2.499907			7.788842			5.8813267			6.194475			4.794208			5.2802215			3.4803426			0.30033214916331064			0.41630974681271726			-0.4229553187183067			-0.006488822837301418		
ACH-000064	-0.4673092000619206	Lung	False			6.636178			5.776946			1.5345149			8.48457			10.592176			9.492803			5.8674345			6.01597			5.4586706			0.9370973563791337			-0.8689846181182214			-0.556202146516755			0.3817402843372218		
ACH-000065	0.2762361751832414	Myeloid	False			6.2964225			6.862017			2.2688656			7.072331			6.4792566			6.3895993			4.222457			5.2854023			4.0883026			0.07137744930842703			0.11236937444483203			0.3196803140556604			0.15225789771960652		
ACH-000066	0.0348925810512814	Lung	False			8.048127			6.901615			2.576626			7.1756945			6.532917			6.911835			5.514454			6.538748			4.9467683			0.12275687710388394			0.8323119817077276			-0.08738765424151416			0.6107040097456378		
ACH-000067	0.3337087069328645	CNS/Brain	False	-1.1090948215785148	-0.011481870559290902	7.009504	0.1071278262772076	-0.1071278262772076	5.8536415	-0.0463364058437455	0.0463364058437455	1.8157271	-0.2983986038065998	0.2983986038065998	6.758823	0.2063359417007375	-0.2063359417007375	5.5830135	0.2311308070506891	-0.2311308070506891	4.6606607	0.4322470089858401	-0.4322470089858401	5.150718	0.0864242027737132	-0.0864242027737132	6.429778	0.2463249760949932	-0.2463249760949932	4.088786	0.2082430596157495	-0.2082430596157495	-0.4095202649480429	-0.2280486353001845	0.2280486353001845	0.4895428610766439	-0.500169305195853	0.500169305195853	0.15054425789940437	-0.6550098023510402	0.6550098023510402	0.1314286315001266	-0.28240614103504724	0.28240614103504724
ACH-000068	-1.3834191920529213	Lymphoid	False			6.3567777			7.1700253			2.9990313			7.2340894			6.655681			7.310013			6.2704635			5.4515014			4.016407			0.2714729979436506			-0.2886426386729861			0.11742716885975928			0.003876624268145131		
ACH-000069	0.1992205531138531	Lymphoid	False			7.3385224			6.4488363			2.1162283			5.413059			5.888212			6.4726033			5.3043323			6.885074			4.236125			-0.2018699488618586			-0.12854170692169253			0.46235463659635956			0.24219848031639246		
ACH-000070	0.6178635821883648	Lymphoid	False	-1.1486949801449708	-0.03133657221479216	6.512723	0.1391826534559512	-0.1391826534559512	6.4635715	-0.1759116872306394	0.1759116872306394	2.2517586	-0.4370702769808643	0.4370702769808643	6.468194	0.1451793614600013	-0.1451793614600013	6.4087152	0.2688093257634263	-0.2688093257634263	5.1388144	0.2310283595881094	-0.2310283595881094	4.6766396	-0.1010431225037805	0.1010431225037805	6.1447906	0.604512527883744	-0.604512527883744	5.1721315	0.1322323861095546	-0.1322323861095546	-0.054968772339428956	-0.13033598470679386	0.13033598470679386	-0.21804178252421058	0.5466954617710879	-0.5466954617710879	0.4471118944878939	0.6941812084926235	-0.6941812084926235	-0.694791766813121	0.5049426280038597	-0.5049426280038597
ACH-000071	0.490843204228335	Fibroblast	False			8.851478			6.4947515			2.260613			8.183521			7.4394817			6.663985			5.9950433			6.073557			5.3075743			0.6709154011422371			0.5404711060492748			-0.543550286325963			-0.10748046475163459		
ACH-000072	0.1804747134694403	Myeloid	False			6.531679			5.2142415			2.337009			8.3937			6.1052065			5.8744354			3.7112195			6.0918097			4.6745			0.2136409900489266			-0.4610487773881046			-0.47032381188194317			-0.04592168465080118		
ACH-000073	-0.2648212011278338	Lymphoid	False			7.173727			6.5020123			2.6717982			7.4743223			7.6107297			8.850009			6.1286626			5.9585223			6.2273192			0.39669969240048153			-0.7510989837616477			-0.4904500821741122			0.16950659422063874		
ACH-000074	-0.3285510355746058	Myeloid	False	-1.1145659165330886	-0.0085825233313379	6.327973	0.3912259278275434	-0.3912259278275434	6.2817984	0.0787654094164658	-0.0787654094164658	1.9212954	-0.3250756633936902	0.3250756633936902	7.3462033	0.2241993019178449	-0.2241993019178449	5.873336	0.1187404370891613	-0.1187404370891613	6.1470747	0.1164776250717218	-0.1164776250717218	4.2599807	-0.0490058863684606	0.0490058863684606	5.715616	0.0814116658934979	-0.0814116658934979	3.7263954	0.3433774652478423	-0.3433774652478423	0.044243429615003715	0.19207860251357958	-0.19207860251357958	-0.6748270408912824	0.24337513992641588	-0.24337513992641588	-0.06239363051985841	1.5863562978318835	-1.5863562978318835	0.25175082028457524	0.2580265311600712	-0.2580265311600712
ACH-000075	0.4098025030267004	CNS/Brain	False	-1.0877373028380222	9.508443392921577e-05	6.1521673	-0.0001431766237943	0.0001431766237943	6.9496865	0.0973058375514128	-0.0973058375514128	2.5808618	-0.1281038985179376	0.1281038985179376	7.106924	0.2013440819001218	-0.2013440819001218	5.6757455	-0.2678515220130382	0.2678515220130382	7.26554	0.2333037359031047	-0.2333037359031047	5.4312587	-0.1792210901264034	0.1792210901264034	6.056625	0.3113682608343974	-0.3113682608343974	4.1190076	0.0721593523973308	-0.0721593523973308	0.23506017894601486	-0.5187186541065384	0.5187186541065384	1.6166733305910652	-0.24792791617066876	0.24792791617066876	0.4054205684188221	-0.7547269916948642	0.7547269916948642	0.4725170145286588	0.18997146499418363	-0.18997146499418363
ACH-000076	0.0189517389591665	Myeloid	False	-1.1554640951838056	-0.024030995009311815	6.9524035	0.7908309525868473	-0.7908309525868473	7.677649	0.3060224354709601	-0.3060224354709601	3.7847447	0.1165147189563991	-0.1165147189563991	8.783142	0.2648246164745024	-0.2648246164745024	5.4805107	0.4059687428652187	-0.4059687428652187	7.842916	0.3849730989726652	-0.3849730989726652	5.1898007	0.0244270100730101	-0.0244270100730101	5.944697	0.4117389969240165	-0.4117389969240165	4.9589586	0.3291220044470207	-0.3291220044470207	0.5385515726621781	0.7523889855479422	-0.7523889855479422	-0.8642055640858987	0.4815291478532094	-0.4815291478532094	-0.28491909341278066	0.7201715450203516	-0.7201715450203516	0.07698117918417381	0.39838005131262844	-0.39838005131262844
ACH-000077	0.2011680637910805	Lymphoid	False	-1.1321500665435915	-0.02880059116509771	7.4734297	-0.1264060364089781	0.1264060364089781	6.5666766	-0.0168045404233361	0.0168045404233361	2.326287	-0.1465183443154197	0.1465183443154197	6.8564005	0.16476347362877	-0.16476347362877	7.832852	0.8257867390064477	-0.8257867390064477	6.7033086	0.2149361918697636	-0.2149361918697636	5.1817627	-0.0967387142179629	0.0967387142179629	7.3312216	0.0161489274089861	-0.0161489274089861	4.863909	0.1637439038919504	-0.1637439038919504	0.4567018192430797	0.2404244633312831	-0.2404244633312831	0.3573310836382504	-0.4552008522960518	0.4552008522960518	0.8031645633632551	-0.1816570066293294	0.1816570066293294	-0.02852756921227537	0.13773395017700935	-0.13773395017700935
ACH-000078	0.820190490100492	Peripheral Nervous System	False	-1.0481954181659565	-0.01757163420403455	7.044722	0.0662548506983357	-0.0662548506983357	6.504188	0.0619500372715565	-0.0619500372715565	2.238692	-0.3431210102273636	0.3431210102273636	5.8224115	0.2783776208224542	-0.2783776208224542	4.807386	-0.0625594214471402	0.0625594214471402	6.6379333	0.7461772484350165	-0.7461772484350165	5.134636	-0.2413175701523096	0.2413175701523096	5.594453	0.4799338595734452	-0.4799338595734452	4.815514	-0.0517224230097141	0.0517224230097141	-1.1838439409939572	-0.3509943142393748	0.3509943142393748	-0.94112327199174	-0.21188730637709763	0.21188730637709763	0.019960023280956515	0.505720461626016	-0.505720461626016	0.2339036150417819	-0.08237610420357794	0.08237610420357794
ACH-000079	0.7078618635167322	Fibroblast	False			8.280066			7.0751905			2.8444822			7.577444			6.4566007			8.323451			5.1231694			4.819244			3.700018			0.7065695260018129			-0.32399485893407776			-0.830895778290641			-0.05193774931217791		
ACH-000080	0.4957207100628432	Myeloid	False			6.6641555			6.5021095			2.2823212			5.578157			5.033295			5.526382			5.282143			7.0508933			1.8978213			-0.4062900166098788			0.11373000966907787			0.44197062967879697			0.07724812363258171		
ACH-000081	0.5800699773874782	Myeloid	False			6.8899603			6.6670833			2.8535805			6.350342			5.4246264			3.724301			4.740474			4.3126726			3.5029416			-0.6668647507041287			-0.41626642466759006			-0.6617404673878448			-0.15489586252174245		
ACH-000082	-1.1285988657196446	Bone	False	-1.1075341761851694	-0.011487019067539921	7.3676157	0.1594702444678605	-0.1594702444678605	6.6304536	-0.1313184553272229	0.1313184553272229	2.5717084	-0.2377270185690844	0.2377270185690844	6.783391	0.0638058610349209	-0.0638058610349209	5.283418	0.0155473687803159	-0.0155473687803159	6.0320654	0.195511966233863	-0.195511966233863	4.807638	0.1260508347137645	-0.1260508347137645	5.6459928	0.2572162543453604	-0.2572162543453604	5.4649134	0.3635805959235054	-0.3635805959235054	0.15697788994644044	-0.43089819164927273	0.43089819164927273	0.5503452036904892	-0.6694094558004468	0.6694094558004468	0.33980746121705435	-0.6281155190440999	0.6281155190440999	-0.665638299575845	-0.43412913114762186	0.43412913114762186
ACH-000083	0.7090595533118399	Fibroblast	False			8.2778635			6.576241			2.2805853			7.149615			5.5865097			5.3842916			5.22588			6.018652			4.0946584			0.08776349946921358			0.5036574992186869			-0.3270889690253985			-0.3060752380542356		
ACH-000084	-1.2097604125741102	Myeloid	False			7.203749			7.1385484			2.8345273			6.6573186			5.385828			4.005625			4.5648966			5.870224			1.5694327			-0.4257312170049432			-0.18653770036525277			-0.5295273798268729			0.40146426271355784		
ACH-000085	-0.3084151836825288	Pancreas	False	-1.0757900359690185	-0.021870025901192823	5.4879203	-0.1558830528297749	0.1558830528297749	6.6985936	-0.0184492373157923	0.0184492373157923	2.4016988	-0.1267138695126012	0.1267138695126012	7.691395	0.4746451371902498	-0.4746451371902498	9.713901	0.6239855830199699	-0.6239855830199699	4.810505	0.0917199598480856	-0.0917199598480856	5.183983	0.161522445592563	-0.161522445592563	6.9608474	0.4066372968940297	-0.4066372968940297	3.4645376	0.1904982402787349	-0.1904982402787349	0.11538932136478115	0.0853649461709826	-0.0853649461709826	0.05422767235212985	0.006149028969503966	-0.006149028969503966	0.006063909784879163	-0.1968590944755665	0.1968590944755665	0.3783723192828296	-0.12635096485871763	0.12635096485871763
ACH-000086	0.6993769443181727	Pleura	False	-1.0900281891202728	0.0015801284818767185	6.84633	0.077680964867611	-0.077680964867611	5.565073	-0.0409784380636866	0.0409784380636866	1.5530951	-0.1966978581241748	0.1966978581241748	5.0255694	0.0846922436148421	-0.0846922436148421	3.4436543	-0.1085510159647638	0.1085510159647638	5.124167	0.0551786750262404	-0.0551786750262404	4.814381	0.0707461793264491	-0.0707461793264491	5.0676303	0.2107427033668463	-0.2107427033668463	2.7397099	0.1496141418336929	-0.1496141418336929	-0.8389078837640929	-0.5137335937292327	0.5137335937292327	-0.44982099432540845	0.27074274309616736	-0.27074274309616736	-0.48449307176116785	0.2710621184295602	-0.2710621184295602	-0.13972581498596354	-0.021442924335376524	0.021442924335376524
