gene_name	chrom	bin	bin_index	bin_start	bin_end
GJB3	1	chr01_bin005	5	32214472	39788865
GJA4	1	chr01_bin005	5	32214472	39788865
DLGAP3	1	chr01_bin005	5	32214472	39788865
TMEM35B	1	chr01_bin005	5	32214472	39788865
ZMYM6	1	chr01_bin005	5	32214472	39788865
ZMYM1	1	chr01_bin005	5	32214472	39788865
SFPQ	1	chr01_bin005	5	32214472	39788865
ZMYM4	1	chr01_bin005	5	32214472	39788865
ZMYM4-AS1	1	chr01_bin005	5	32214472	39788865
KIAA0319L	1	chr01_bin005	5	32214472	39788865
NCDN	1	chr01_bin005	5	32214472	39788865
TFAP2E	1	chr01_bin005	5	32214472	39788865
PSMB2	1	chr01_bin005	5	32214472	39788865
C1orf216	1	chr01_bin005	5	32214472	39788865
CLSPN	1	chr01_bin005	5	32214472	39788865
AGO4	1	chr01_bin005	5	32214472	39788865
AGO1	1	chr01_bin005	5	32214472	39788865
AGO3	1	chr01_bin005	5	32214472	39788865
TEKT2	1	chr01_bin005	5	32214472	39788865
COL8A2	1	chr01_bin005	5	32214472	39788865
TRAPPC3	1	chr01_bin005	5	32214472	39788865
MAP7D1	1	chr01_bin005	5	32214472	39788865
THRAP3	1	chr01_bin005	5	32214472	39788865
SH3D21	1	chr01_bin005	5	32214472	39788865
EVA1B	1	chr01_bin005	5	32214472	39788865
STK40	1	chr01_bin005	5	32214472	39788865
LSM10	1	chr01_bin005	5	32214472	39788865
OSCP1	1	chr01_bin005	5	32214472	39788865
MRPS15	1	chr01_bin005	5	32214472	39788865
CSF3R	1	chr01_bin005	5	32214472	39788865
GRIK3	1	chr01_bin005	5	32214472	39788865
ZC3H12A	1	chr01_bin005	5	32214472	39788865
MEAF6	1	chr01_bin005	5	32214472	39788865
SNIP1	1	chr01_bin005	5	32214472	39788865
DNALI1	1	chr01_bin005	5	32214472	39788865
GNL2	1	chr01_bin005	5	32214472	39788865
RSPO1	1	chr01_bin005	5	32214472	39788865
CDCA8	1	chr01_bin005	5	32214472	39788865
EPHA10	1	chr01_bin005	5	32214472	39788865
MANEAL	1	chr01_bin005	5	32214472	39788865
YRDC	1	chr01_bin005	5	32214472	39788865
C1orf122	1	chr01_bin005	5	32214472	39788865
MTF1	1	chr01_bin005	5	32214472	39788865
INPP5B	1	chr01_bin005	5	32214472	39788865
SF3A3	1	chr01_bin005	5	32214472	39788865
FHL3	1	chr01_bin005	5	32214472	39788865
UTP11	1	chr01_bin005	5	32214472	39788865
MIR3659HG	1	chr01_bin005	5	32214472	39788865
POU3F1	1	chr01_bin005	5	32214472	39788865
LINC02786	1	chr01_bin005	5	32214472	39788865
LINC01343	1	chr01_bin005	5	32214472	39788865
LINC01685	1	chr01_bin005	5	32214472	39788865
RRAGC	1	chr01_bin005	5	32214472	39788865
MYCBP	1	chr01_bin005	5	32214472	39788865
GJA9	1	chr01_bin005	5	32214472	39788865
RHBDL2	1	chr01_bin005	5	32214472	39788865
AKIRIN1	1	chr01_bin005	5	32214472	39788865
NDUFS5	1	chr01_bin005	5	32214472	39788865
MACF1	1	chr01_bin005	5	32214472	39788865
BMP8A	1	chr01_bin005	5	32214472	39788865
PABPC4	1	chr01_bin005	5	32214472	39788865
PABPC4-AS1	1	chr01_bin005	5	32214472	39788865
HEYL	1	chr01_bin005	5	32214472	39788865
NT5C1A	1	chr01_bin005	5	32214472	39788865
HPCAL4	1	chr01_bin005	5	32214472	39788865
PPIE	1	chr01_bin005	5	32214472	39788865
BMP8B	1	chr01_bin005	5	32214472	39788865
OXCT2	1	chr01_bin006	6	39769523	45688113
BMP8B-AS1	1	chr01_bin006	6	39769523	45688113
LINC02811	1	chr01_bin006	6	39769523	45688113
TRIT1	1	chr01_bin006	6	39769523	45688113
MYCL	1	chr01_bin006	6	39769523	45688113
MFSD2A	1	chr01_bin006	6	39769523	45688113
CAP1	1	chr01_bin006	6	39769523	45688113
PPT1	1	chr01_bin006	6	39769523	45688113
RLF	1	chr01_bin006	6	39769523	45688113
TMCO2	1	chr01_bin006	6	39769523	45688113
ZMPSTE24	1	chr01_bin006	6	39769523	45688113
COL9A2	1	chr01_bin006	6	39769523	45688113
SMAP2	1	chr01_bin006	6	39769523	45688113
ZFP69B	1	chr01_bin006	6	39769523	45688113
ZFP69	1	chr01_bin006	6	39769523	45688113
EXO5	1	chr01_bin006	6	39769523	45688113
ZNF684	1	chr01_bin006	6	39769523	45688113
RIMS3	1	chr01_bin006	6	39769523	45688113
NFYC-AS1	1	chr01_bin006	6	39769523	45688113
NFYC	1	chr01_bin006	6	39769523	45688113
KCNQ4	1	chr01_bin006	6	39769523	45688113
CITED4	1	chr01_bin006	6	39769523	45688113
CTPS1	1	chr01_bin006	6	39769523	45688113
SLFNL1-AS1	1	chr01_bin006	6	39769523	45688113
SLFNL1	1	chr01_bin006	6	39769523	45688113
SCMH1	1	chr01_bin006	6	39769523	45688113
FOXO6	1	chr01_bin006	6	39769523	45688113
EDN2	1	chr01_bin006	6	39769523	45688113
HIVEP3	1	chr01_bin006	6	39769523	45688113
GUCA2B	1	chr01_bin006	6	39769523	45688113
GUCA2A	1	chr01_bin006	6	39769523	45688113
FOXJ3	1	chr01_bin006	6	39769523	45688113
RIMKLA	1	chr01_bin006	6	39769523	45688113
ZMYND12	1	chr01_bin006	6	39769523	45688113
PPCS	1	chr01_bin006	6	39769523	45688113
CCDC30	1	chr01_bin006	6	39769523	45688113
PPIH	1	chr01_bin006	6	39769523	45688113
YBX1	1	chr01_bin006	6	39769523	45688113
CLDN19	1	chr01_bin006	6	39769523	45688113
P3H1	1	chr01_bin006	6	39769523	45688113
C1orf50	1	chr01_bin006	6	39769523	45688113
TMEM269	1	chr01_bin006	6	39769523	45688113
SVBP	1	chr01_bin006	6	39769523	45688113
ERMAP	1	chr01_bin006	6	39769523	45688113
ZNF691	1	chr01_bin006	6	39769523	45688113
SLC2A1	1	chr01_bin006	6	39769523	45688113
EBNA1BP2	1	chr01_bin006	6	39769523	45688113
CFAP57	1	chr01_bin006	6	39769523	45688113
TMEM125	1	chr01_bin006	6	39769523	45688113
C1orf210	1	chr01_bin006	6	39769523	45688113
TIE1	1	chr01_bin006	6	39769523	45688113
MPL	1	chr01_bin006	6	39769523	45688113
CDC20	1	chr01_bin006	6	39769523	45688113
ELOVL1	1	chr01_bin006	6	39769523	45688113
MED8	1	chr01_bin006	6	39769523	45688113
SZT2	1	chr01_bin006	6	39769523	45688113
SZT2-AS1	1	chr01_bin006	6	39769523	45688113
HYI	1	chr01_bin006	6	39769523	45688113
HYI-AS1	1	chr01_bin006	6	39769523	45688113
PTPRF	1	chr01_bin006	6	39769523	45688113
KDM4A	1	chr01_bin006	6	39769523	45688113
KDM4A-AS1	1	chr01_bin006	6	39769523	45688113
ST3GAL3	1	chr01_bin006	6	39769523	45688113
ARTN	1	chr01_bin006	6	39769523	45688113
IPO13	1	chr01_bin006	6	39769523	45688113
DPH2	1	chr01_bin006	6	39769523	45688113
ATP6V0B	1	chr01_bin006	6	39769523	45688113
B4GALT2	1	chr01_bin006	6	39769523	45688113
CCDC24	1	chr01_bin006	6	39769523	45688113
SLC6A9	1	chr01_bin006	6	39769523	45688113
KLF17	1	chr01_bin006	6	39769523	45688113
KLF18	1	chr01_bin006	6	39769523	45688113
DMAP1	1	chr01_bin006	6	39769523	45688113
ERI3	1	chr01_bin006	6	39769523	45688113
ERI3-IT1	1	chr01_bin006	6	39769523	45688113
RNF220	1	chr01_bin006	6	39769523	45688113
TMEM53	1	chr01_bin006	6	39769523	45688113
ARMH1	1	chr01_bin006	6	39769523	45688113
KIF2C	1	chr01_bin006	6	39769523	45688113
RPS8	1	chr01_bin006	6	39769523	45688113
BEST4	1	chr01_bin006	6	39769523	45688113
PLK3	1	chr01_bin006	6	39769523	45688113
BTBD19	1	chr01_bin006	6	39769523	45688113
PTCH2	1	chr01_bin006	6	39769523	45688113
EIF2B3	1	chr01_bin006	6	39769523	45688113
HECTD3	1	chr01_bin006	6	39769523	45688113
UROD	1	chr01_bin006	6	39769523	45688113
ZSWIM5	1	chr01_bin006	6	39769523	45688113
LINC01144	1	chr01_bin006	6	39769523	45688113
HPDL	1	chr01_bin006	6	39769523	45688113
MUTYH	1	chr01_bin006	6	39769523	45688113
TOE1	1	chr01_bin006	6	39769523	45688113
TESK2	1	chr01_bin006	6	39769523	45688113
CCDC163	1	chr01_bin006	6	39769523	45688113
MMACHC	1	chr01_bin006	6	39769523	45688113
PRDX1	1	chr01_bin006	6	39769523	45688113
AKR1A1	1	chr01_bin006	6	39769523	45688113
NASP	1	chr01_bin006	6	39769523	45688113
CCDC17	1	chr01_bin006	6	39769523	45688113
GPBP1L1	1	chr01_bin006	6	39769523	45688113
TMEM69	1	chr01_bin007	7	45688181	54639192
IPP	1	chr01_bin007	7	45688181	54639192
MAST2	1	chr01_bin007	7	45688181	54639192
PIK3R3	1	chr01_bin007	7	45688181	54639192
TSPAN1	1	chr01_bin007	7	45688181	54639192
P3R3URF	1	chr01_bin007	7	45688181	54639192
POMGNT1	1	chr01_bin007	7	45688181	54639192
LURAP1	1	chr01_bin007	7	45688181	54639192
RAD54L	1	chr01_bin007	7	45688181	54639192
LRRC41	1	chr01_bin007	7	45688181	54639192
UQCRH	1	chr01_bin007	7	45688181	54639192
NSUN4	1	chr01_bin007	7	45688181	54639192
FAAH	1	chr01_bin007	7	45688181	54639192
LINC01398	1	chr01_bin007	7	45688181	54639192
DMBX1	1	chr01_bin007	7	45688181	54639192
TMEM275	1	chr01_bin007	7	45688181	54639192
MKNK1-AS1	1	chr01_bin007	7	45688181	54639192
KNCN	1	chr01_bin007	7	45688181	54639192
MKNK1	1	chr01_bin007	7	45688181	54639192
MOB3C	1	chr01_bin007	7	45688181	54639192
ATPAF1	1	chr01_bin007	7	45688181	54639192
TEX38	1	chr01_bin007	7	45688181	54639192
EFCAB14-AS1	1	chr01_bin007	7	45688181	54639192
EFCAB14	1	chr01_bin007	7	45688181	54639192
CYP4B1	1	chr01_bin007	7	45688181	54639192
CYP4A11	1	chr01_bin007	7	45688181	54639192
CYP4X1	1	chr01_bin007	7	45688181	54639192
CYP4Z1	1	chr01_bin007	7	45688181	54639192
CYP4A22-AS1	1	chr01_bin007	7	45688181	54639192
CYP4A22	1	chr01_bin007	7	45688181	54639192
LINC00853	1	chr01_bin007	7	45688181	54639192
PDZK1IP1	1	chr01_bin007	7	45688181	54639192
TAL1	1	chr01_bin007	7	45688181	54639192
STIL	1	chr01_bin007	7	45688181	54639192
CMPK1	1	chr01_bin007	7	45688181	54639192
LINC01389	1	chr01_bin007	7	45688181	54639192
FOXE3	1	chr01_bin007	7	45688181	54639192
FOXD2-AS1	1	chr01_bin007	7	45688181	54639192
FOXD2	1	chr01_bin007	7	45688181	54639192
LINC01738	1	chr01_bin007	7	45688181	54639192
TRABD2B	1	chr01_bin007	7	45688181	54639192
LINC02794	1	chr01_bin007	7	45688181	54639192
SLC5A9	1	chr01_bin007	7	45688181	54639192
SPATA6	1	chr01_bin007	7	45688181	54639192
AGBL4	1	chr01_bin007	7	45688181	54639192
BEND5	1	chr01_bin007	7	45688181	54639192
AGBL4-IT1	1	chr01_bin007	7	45688181	54639192
ELAVL4	1	chr01_bin007	7	45688181	54639192
LINC02808	1	chr01_bin007	7	45688181	54639192
DMRTA2	1	chr01_bin007	7	45688181	54639192
FAF1	1	chr01_bin007	7	45688181	54639192
CDKN2C	1	chr01_bin007	7	45688181	54639192
C1orf185	1	chr01_bin007	7	45688181	54639192
LINC01562	1	chr01_bin007	7	45688181	54639192
RNF11	1	chr01_bin007	7	45688181	54639192
TTC39A	1	chr01_bin007	7	45688181	54639192
TTC39A-AS1	1	chr01_bin007	7	45688181	54639192
EPS15	1	chr01_bin007	7	45688181	54639192
OSBPL9	1	chr01_bin007	7	45688181	54639192
NRDC	1	chr01_bin007	7	45688181	54639192
RAB3B	1	chr01_bin007	7	45688181	54639192
TXNDC12	1	chr01_bin007	7	45688181	54639192
KTI12	1	chr01_bin007	7	45688181	54639192
TXNDC12-AS1	1	chr01_bin007	7	45688181	54639192
BTF3L4	1	chr01_bin007	7	45688181	54639192
ZFYVE9	1	chr01_bin007	7	45688181	54639192
CC2D1B	1	chr01_bin007	7	45688181	54639192
ORC1	1	chr01_bin007	7	45688181	54639192
PRPF38A	1	chr01_bin007	7	45688181	54639192
TUT4	1	chr01_bin007	7	45688181	54639192
GPX7	1	chr01_bin007	7	45688181	54639192
SHISAL2A	1	chr01_bin007	7	45688181	54639192
COA7	1	chr01_bin007	7	45688181	54639192
ZYG11B	1	chr01_bin007	7	45688181	54639192
ZYG11A	1	chr01_bin007	7	45688181	54639192
ECHDC2	1	chr01_bin007	7	45688181	54639192
SCP2	1	chr01_bin007	7	45688181	54639192
PODN	1	chr01_bin007	7	45688181	54639192
SLC1A7	1	chr01_bin007	7	45688181	54639192
CPT2	1	chr01_bin007	7	45688181	54639192
CZIB	1	chr01_bin007	7	45688181	54639192
MAGOH	1	chr01_bin007	7	45688181	54639192
LRP8	1	chr01_bin007	7	45688181	54639192
LINC02812	1	chr01_bin007	7	45688181	54639192
DMRTB1	1	chr01_bin007	7	45688181	54639192
GLIS1	1	chr01_bin007	7	45688181	54639192
NDC1	1	chr01_bin007	7	45688181	54639192
YIPF1	1	chr01_bin007	7	45688181	54639192
DIO1	1	chr01_bin007	7	45688181	54639192
LRRC42	1	chr01_bin007	7	45688181	54639192
LDLRAD1	1	chr01_bin007	7	45688181	54639192
TMEM59	1	chr01_bin007	7	45688181	54639192
TCEANC2	1	chr01_bin007	7	45688181	54639192
CDCP2	1	chr01_bin007	7	45688181	54639192
CYB5RL	1	chr01_bin007	7	45688181	54639192
MRPL37	1	chr01_bin007	7	45688181	54639192
SSBP3	1	chr01_bin007	7	45688181	54639192
SSBP3-AS1	1	chr01_bin007	7	45688181	54639192
LINC02784	1	chr01_bin007	7	45688181	54639192
ACOT11	1	chr01_bin007	7	45688181	54639192
FAM151A	1	chr01_bin008	8	54609181	74198187
MROH7	1	chr01_bin008	8	54609181	74198187
TTC4	1	chr01_bin008	8	54609181	74198187
PARS2	1	chr01_bin008	8	54609181	74198187
TTC22	1	chr01_bin008	8	54609181	74198187
DHCR24	1	chr01_bin008	8	54609181	74198187
DHCR24-DT	1	chr01_bin008	8	54609181	74198187
TMEM61	1	chr01_bin008	8	54609181	74198187
BSND	1	chr01_bin008	8	54609181	74198187
PCSK9	1	chr01_bin008	8	54609181	74198187
USP24	1	chr01_bin008	8	54609181	74198187
MIR4422HG	1	chr01_bin008	8	54609181	74198187
LINC01755	1	chr01_bin008	8	54609181	74198187
LINC01753	1	chr01_bin008	8	54609181	74198187
LINC01767	1	chr01_bin008	8	54609181	74198187
PLPP3	1	chr01_bin008	8	54609181	74198187
PRKAA2	1	chr01_bin008	8	54609181	74198187
FYB2	1	chr01_bin008	8	54609181	74198187
C8A	1	chr01_bin008	8	54609181	74198187
C8B	1	chr01_bin008	8	54609181	74198187
DAB1	1	chr01_bin008	8	54609181	74198187
DAB1-AS1	1	chr01_bin008	8	54609181	74198187
OMA1	1	chr01_bin008	8	54609181	74198187
TACSTD2	1	chr01_bin008	8	54609181	74198187
MYSM1	1	chr01_bin008	8	54609181	74198187
JUN	1	chr01_bin008	8	54609181	74198187
LINC02777	1	chr01_bin008	8	54609181	74198187
FGGY	1	chr01_bin008	8	54609181	74198187
HOOK1	1	chr01_bin008	8	54609181	74198187
CYP2J2	1	chr01_bin008	8	54609181	74198187
C1orf87	1	chr01_bin008	8	54609181	74198187
LINC02778	1	chr01_bin008	8	54609181	74198187
LINC01748	1	chr01_bin008	8	54609181	74198187
NFIA	1	chr01_bin008	8	54609181	74198187
NFIA-AS2	1	chr01_bin008	8	54609181	74198187
NFIA-AS1	1	chr01_bin008	8	54609181	74198187
TM2D1	1	chr01_bin008	8	54609181	74198187
PATJ	1	chr01_bin008	8	54609181	74198187
L1TD1	1	chr01_bin008	8	54609181	74198187
KANK4	1	chr01_bin008	8	54609181	74198187
USP1	1	chr01_bin008	8	54609181	74198187
DOCK7	1	chr01_bin008	8	54609181	74198187
ANGPTL3	1	chr01_bin008	8	54609181	74198187
ATG4C	1	chr01_bin008	8	54609181	74198187
LINC01739	1	chr01_bin008	8	54609181	74198187
LINC00466	1	chr01_bin008	8	54609181	74198187
FOXD3-AS1	1	chr01_bin008	8	54609181	74198187
ITGB3BP	1	chr01_bin008	8	54609181	74198187
FOXD3	1	chr01_bin008	8	54609181	74198187
ALG6	1	chr01_bin008	8	54609181	74198187
EFCAB7	1	chr01_bin008	8	54609181	74198187
DLEU2L	1	chr01_bin008	8	54609181	74198187
PGM1	1	chr01_bin008	8	54609181	74198187
ROR1	1	chr01_bin008	8	54609181	74198187
ROR1-AS1	1	chr01_bin008	8	54609181	74198187
UBE2U	1	chr01_bin008	8	54609181	74198187
CACHD1	1	chr01_bin008	8	54609181	74198187
RAVER2	1	chr01_bin008	8	54609181	74198187
JAK1	1	chr01_bin008	8	54609181	74198187
LINC01359	1	chr01_bin008	8	54609181	74198187
AK4	1	chr01_bin008	8	54609181	74198187
DNAJC6	1	chr01_bin008	8	54609181	74198187
LEPROT	1	chr01_bin008	8	54609181	74198187
LEPR	1	chr01_bin008	8	54609181	74198187
PDE4B	1	chr01_bin008	8	54609181	74198187
SGIP1	1	chr01_bin008	8	54609181	74198187
INSL5	1	chr01_bin008	8	54609181	74198187
MIER1	1	chr01_bin008	8	54609181	74198187
SLC35D1	1	chr01_bin008	8	54609181	74198187
C1orf141	1	chr01_bin008	8	54609181	74198187
IL23R	1	chr01_bin008	8	54609181	74198187
IL12RB2	1	chr01_bin008	8	54609181	74198187
SERBP1	1	chr01_bin008	8	54609181	74198187
LINC01702	1	chr01_bin008	8	54609181	74198187
GADD45A	1	chr01_bin008	8	54609181	74198187
GNG12	1	chr01_bin008	8	54609181	74198187
GNG12-AS1	1	chr01_bin008	8	54609181	74198187
DIRAS3	1	chr01_bin008	8	54609181	74198187
WLS	1	chr01_bin008	8	54609181	74198187
RPE65	1	chr01_bin008	8	54609181	74198187
DEPDC1	1	chr01_bin008	8	54609181	74198187
DEPDC1-AS1	1	chr01_bin008	8	54609181	74198187
LINC01707	1	chr01_bin008	8	54609181	74198187
LINC02791	1	chr01_bin008	8	54609181	74198187
LINC01758	1	chr01_bin008	8	54609181	74198187
LRRC7	1	chr01_bin008	8	54609181	74198187
LRRC40	1	chr01_bin008	8	54609181	74198187
SRSF11	1	chr01_bin008	8	54609181	74198187
ANKRD13C	1	chr01_bin008	8	54609181	74198187
CTH	1	chr01_bin008	8	54609181	74198187
LINC01788	1	chr01_bin008	8	54609181	74198187
PTGER3	1	chr01_bin008	8	54609181	74198187
ZRANB2-AS1	1	chr01_bin008	8	54609181	74198187
ZRANB2	1	chr01_bin008	8	54609181	74198187
NEGR1	1	chr01_bin008	8	54609181	74198187
NEGR1-IT1	1	chr01_bin008	8	54609181	74198187
LINC02796	1	chr01_bin008	8	54609181	74198187
LINC01360	1	chr01_bin008	8	54609181	74198187
LINC02238	1	chr01_bin008	8	54609181	74198187
LRRIQ3	1	chr01_bin008	8	54609181	74198187
FPGT	1	chr01_bin009	9	74198238	92184725
TNNI3K	1	chr01_bin009	9	74198238	92184725
LRRC53	1	chr01_bin009	9	74198238	92184725
ERICH3	1	chr01_bin009	9	74198238	92184725
ERICH3-AS1	1	chr01_bin009	9	74198238	92184725
CRYZ	1	chr01_bin009	9	74198238	92184725
TYW3	1	chr01_bin009	9	74198238	92184725
LHX8	1	chr01_bin009	9	74198238	92184725
SLC44A5	1	chr01_bin009	9	74198238	92184725
ACADM	1	chr01_bin009	9	74198238	92184725
RABGGTB	1	chr01_bin009	9	74198238	92184725
MSH4	1	chr01_bin009	9	74198238	92184725
ASB17	1	chr01_bin009	9	74198238	92184725
ST6GALNAC3	1	chr01_bin009	9	74198238	92184725
LINC02567	1	chr01_bin009	9	74198238	92184725
ST6GALNAC5	1	chr01_bin009	9	74198238	92184725
PIGK	1	chr01_bin009	9	74198238	92184725
AK5	1	chr01_bin009	9	74198238	92184725
USP33	1	chr01_bin009	9	74198238	92184725
MIGA1	1	chr01_bin009	9	74198238	92184725
NEXN-AS1	1	chr01_bin009	9	74198238	92184725
NEXN	1	chr01_bin009	9	74198238	92184725
FUBP1	1	chr01_bin009	9	74198238	92184725
DNAJB4	1	chr01_bin009	9	74198238	92184725
GIPC2	1	chr01_bin009	9	74198238	92184725
PTGFR	1	chr01_bin009	9	74198238	92184725
IFI44L	1	chr01_bin009	9	74198238	92184725
IFI44	1	chr01_bin009	9	74198238	92184725
ADGRL4	1	chr01_bin009	9	74198238	92184725
LINC02792	1	chr01_bin009	9	74198238	92184725
LINC01781	1	chr01_bin009	9	74198238	92184725
ADGRL2	1	chr01_bin009	9	74198238	92184725
LINC01362	1	chr01_bin009	9	74198238	92184725
LINC01361	1	chr01_bin009	9	74198238	92184725
LINC01725	1	chr01_bin009	9	74198238	92184725
LINC01712	1	chr01_bin009	9	74198238	92184725
TTLL7	1	chr01_bin009	9	74198238	92184725
TTLL7-IT1	1	chr01_bin009	9	74198238	92184725
PRKACB	1	chr01_bin009	9	74198238	92184725
SAMD13	1	chr01_bin009	9	74198238	92184725
DNASE2B	1	chr01_bin009	9	74198238	92184725
RPF1	1	chr01_bin009	9	74198238	92184725
GNG5	1	chr01_bin009	9	74198238	92184725
SPATA1	1	chr01_bin009	9	74198238	92184725
CTBS	1	chr01_bin009	9	74198238	92184725
LINC01555	1	chr01_bin009	9	74198238	92184725
SSX2IP	1	chr01_bin009	9	74198238	92184725
LPAR3	1	chr01_bin009	9	74198238	92184725
MCOLN2	1	chr01_bin009	9	74198238	92184725
MCOLN3	1	chr01_bin009	9	74198238	92184725
SYDE2	1	chr01_bin009	9	74198238	92184725
C1orf52	1	chr01_bin009	9	74198238	92184725
BCL10	1	chr01_bin009	9	74198238	92184725
DDAH1	1	chr01_bin009	9	74198238	92184725
CCN1	1	chr01_bin009	9	74198238	92184725
ZNHIT6	1	chr01_bin009	9	74198238	92184725
COL24A1	1	chr01_bin009	9	74198238	92184725
LINC02795	1	chr01_bin009	9	74198238	92184725
ODF2L	1	chr01_bin009	9	74198238	92184725
CLCA2	1	chr01_bin009	9	74198238	92184725
CLCA1	1	chr01_bin009	9	74198238	92184725
CLCA4	1	chr01_bin009	9	74198238	92184725
CLCA4-AS1	1	chr01_bin009	9	74198238	92184725
SH3GLB1	1	chr01_bin009	9	74198238	92184725
SELENOF	1	chr01_bin009	9	74198238	92184725
HS2ST1	1	chr01_bin009	9	74198238	92184725
LINC01140	1	chr01_bin009	9	74198238	92184725
LINC02801	1	chr01_bin009	9	74198238	92184725
LMO4	1	chr01_bin009	9	74198238	92184725
LINC01364	1	chr01_bin009	9	74198238	92184725
PKN2-AS1	1	chr01_bin009	9	74198238	92184725
PKN2	1	chr01_bin009	9	74198238	92184725
GTF2B	1	chr01_bin009	9	74198238	92184725
KYAT3	1	chr01_bin009	9	74198238	92184725
RBMXL1	1	chr01_bin009	9	74198238	92184725
GBP3	1	chr01_bin009	9	74198238	92184725
GBP1	1	chr01_bin009	9	74198238	92184725
GBP2	1	chr01_bin009	9	74198238	92184725
GBP7	1	chr01_bin009	9	74198238	92184725
GBP4	1	chr01_bin009	9	74198238	92184725
GBP5	1	chr01_bin009	9	74198238	92184725
GBP6	1	chr01_bin009	9	74198238	92184725
LRRC8B	1	chr01_bin009	9	74198238	92184725
LRRC8C-DT	1	chr01_bin009	9	74198238	92184725
LRRC8C	1	chr01_bin009	9	74198238	92184725
LRRC8D	1	chr01_bin009	9	74198238	92184725
ZNF326	1	chr01_bin009	9	74198238	92184725
LINC02787	1	chr01_bin009	9	74198238	92184725
BARHL2	1	chr01_bin009	9	74198238	92184725
LINC02609	1	chr01_bin009	9	74198238	92184725
LINC02788	1	chr01_bin009	9	74198238	92184725
LINC01763	1	chr01_bin009	9	74198238	92184725
ZNF644	1	chr01_bin009	9	74198238	92184725
HFM1	1	chr01_bin009	9	74198238	92184725
CDC7	1	chr01_bin009	9	74198238	92184725
TGFBR3	1	chr01_bin009	9	74198238	92184725
BRDT	1	chr01_bin009	9	74198238	92184725
EPHX4	1	chr01_bin009	9	74198238	92184725
SETSIP	1	chr01_bin009	9	74198238	92184725
BTBD8	1	chr01_bin009	9	74198238	92184725
C1orf146	1	chr01_bin010	10	92217915	109492804
GLMN	1	chr01_bin010	10	92217915	109492804
RPAP2	1	chr01_bin010	10	92217915	109492804
GFI1	1	chr01_bin010	10	92217915	109492804
EVI5	1	chr01_bin010	10	92217915	109492804
RPL5	1	chr01_bin010	10	92217915	109492804
DIPK1A	1	chr01_bin010	10	92217915	109492804
MTF2	1	chr01_bin010	10	92217915	109492804
TMED5	1	chr01_bin010	10	92217915	109492804
CCDC18	1	chr01_bin010	10	92217915	109492804
CCDC18-AS1	1	chr01_bin010	10	92217915	109492804
DR1	1	chr01_bin010	10	92217915	109492804
FNBP1L	1	chr01_bin010	10	92217915	109492804
BCAR3	1	chr01_bin010	10	92217915	109492804
DNTTIP2	1	chr01_bin010	10	92217915	109492804
GCLM	1	chr01_bin010	10	92217915	109492804
ABCA4	1	chr01_bin010	10	92217915	109492804
ARHGAP29	1	chr01_bin010	10	92217915	109492804
ARHGAP29-AS1	1	chr01_bin010	10	92217915	109492804
ABCD3	1	chr01_bin010	10	92217915	109492804
F3	1	chr01_bin010	10	92217915	109492804
SLC44A3	1	chr01_bin010	10	92217915	109492804
CNN3	1	chr01_bin010	10	92217915	109492804
ALG14	1	chr01_bin010	10	92217915	109492804
TLCD4	1	chr01_bin010	10	92217915	109492804
RWDD3	1	chr01_bin010	10	92217915	109492804
LINC01760	1	chr01_bin010	10	92217915	109492804
LINC01650	1	chr01_bin010	10	92217915	109492804
LINC01761	1	chr01_bin010	10	92217915	109492804
LINC02607	1	chr01_bin010	10	92217915	109492804
LINC02790	1	chr01_bin010	10	92217915	109492804
LINC01787	1	chr01_bin010	10	92217915	109492804
PTBP2	1	chr01_bin010	10	92217915	109492804
DPYD	1	chr01_bin010	10	92217915	109492804
DPYD-AS1	1	chr01_bin010	10	92217915	109492804
DPYD-IT1	1	chr01_bin010	10	92217915	109492804
DPYD-AS2	1	chr01_bin010	10	92217915	109492804
MIR137HG	1	chr01_bin010	10	92217915	109492804
LINC01776	1	chr01_bin010	10	92217915	109492804
SNX7	1	chr01_bin010	10	92217915	109492804
PLPPR5	1	chr01_bin010	10	92217915	109492804
PLPPR4	1	chr01_bin010	10	92217915	109492804
LINC01708	1	chr01_bin010	10	92217915	109492804
PALMD	1	chr01_bin010	10	92217915	109492804
FRRS1	1	chr01_bin010	10	92217915	109492804
AGL	1	chr01_bin010	10	92217915	109492804
SLC35A3	1	chr01_bin010	10	92217915	109492804
MFSD14A	1	chr01_bin010	10	92217915	109492804
SASS6	1	chr01_bin010	10	92217915	109492804
TRMT13	1	chr01_bin010	10	92217915	109492804
LRRC39	1	chr01_bin010	10	92217915	109492804
DBT	1	chr01_bin010	10	92217915	109492804
RTCA-AS1	1	chr01_bin010	10	92217915	109492804
RTCA	1	chr01_bin010	10	92217915	109492804
CDC14A	1	chr01_bin010	10	92217915	109492804
GPR88	1	chr01_bin010	10	92217915	109492804
LINC01349	1	chr01_bin010	10	92217915	109492804
VCAM1	1	chr01_bin010	10	92217915	109492804
EXTL2	1	chr01_bin010	10	92217915	109492804
SLC30A7	1	chr01_bin010	10	92217915	109492804
DPH5	1	chr01_bin010	10	92217915	109492804
S1PR1	1	chr01_bin010	10	92217915	109492804
LINC01307	1	chr01_bin010	10	92217915	109492804
LINC01709	1	chr01_bin010	10	92217915	109492804
OLFM3	1	chr01_bin010	10	92217915	109492804
